"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click","row_id"
5358,"user5358",20,"male","tablet","bottom","entertaiment","morning",0,8042
1351,"user1351",40,"male","mobile","bottom","entertaiment","evening",0,8043
2726,"user2726",40,"female","desktop","bottom","entertaiment","evening",0,8044
1456,"user1456",46,"female","desktop","bottom","entertaiment","afternoon",0,8045
482,"user482",39,"female","desktop","bottom","shopping","morning",0,8047
2867,"user2867",59,"female","tablet","top","entertaiment","morning",0,8050
1933,"user1933",39,"female","tablet","side","shopping","morning",0,8051
9857,"user9857",40,"male","tablet","top","entertainment","afternoon",0,8052
7534,"user7534",24,"female","desktop","side","social media","morning",0,8053
7927,"user7927",34,"female","tablet","bottom","shopping","morning",0,8054
4263,"user4263",40,"female","desktop","side","entertaiment","morning",0,8056
7014,"user7014",40,"non-binary","desktop","side","education","morning",0,8058
4631,"user4631",39,"male","mobile","side","entertainment","night",0,8061
7019,"user7019",56,"female","mobile","bottom","social media","afternoon",0,8064
8953,"user8953",37,"female","desktop","top","entertaiment","afternoon",0,8066
9086,"user9086",40,"non-binary","tablet","bottom","social media","afternoon",0,8067
1629,"user1629",24,"female","mobile","bottom","news","night",0,8069
4719,"user4719",50,"female","desktop","top","entertaiment","morning",0,8070
9661,"user9661",38,"female","desktop","bottom","entertaiment","morning",0,8071
4074,"user4074",37,"male","mobile","side","news","morning",0,8080
2855,"user2855",40,"female","tablet","bottom","entertaiment","morning",0,8081
2882,"user2882",40,"female","desktop","top","social media","night",0,8091
6311,"user6311",28,"female","mobile","top","education","evening",0,8092
517,"user517",40,"female","mobile","bottom","shopping","morning",0,8097
6814,"user6814",40,"non-binary","desktop","top","entertaiment","night",0,8098
5648,"user5648",39,"male","desktop","top","social media","night",0,8103
5486,"user5486",19,"female","mobile","top","education","evening",0,8108
8897,"user8897",40,"female","tablet","bottom","entertainment","night",0,8110
9720,"user9720",40,"female","desktop","bottom","news","morning",0,8112
3590,"user3590",57,"female","mobile","bottom","shopping","morning",0,8113
9704,"user9704",40,"male","mobile","top","entertaiment","morning",0,8115
3510,"user3510",40,"female","desktop","side","news","evening",0,8119
1300,"user1300",40,"female","tablet","bottom","education","morning",0,8126
8088,"user8088",40,"female","desktop","top","social media","night",0,8128
2524,"user2524",40,"female","mobile","top","entertainment","afternoon",0,8130
3134,"user3134",35,"male","tablet","bottom","education","morning",0,8132
9700,"user9700",40,"male","mobile","bottom","entertaiment","morning",0,8133
1569,"user1569",40,"non-binary","tablet","top","shopping","morning",0,8134
5145,"user5145",40,"non-binary","tablet","bottom","shopping","night",0,8139
7457,"user7457",20,"male","desktop","side","entertaiment","morning",0,8140
6081,"user6081",18,"female","tablet","bottom","entertaiment","morning",0,8144
3890,"user3890",40,"female","tablet","bottom","entertaiment","night",0,8147
2058,"user2058",40,"non-binary","tablet","bottom","entertaiment","morning",0,8149
6988,"user6988",40,"female","desktop","bottom","entertaiment","morning",0,8150
1733,"user1733",32,"female","mobile","bottom","news","evening",0,8151
8143,"user8143",40,"female","desktop","side","news","afternoon",0,8153
2982,"user2982",63,"female","desktop","bottom","entertaiment","afternoon",0,8154
7147,"user7147",49,"female","desktop","side","entertaiment","morning",0,8155
5478,"user5478",40,"female","mobile","side","entertainment","afternoon",0,8157
783,"user783",56,"female","desktop","bottom","entertaiment","night",0,8159
5983,"user5983",40,"female","tablet","bottom","education","morning",0,8162
870,"user870",53,"female","mobile","side","social media","afternoon",0,8166
6599,"user6599",40,"female","tablet","bottom","entertaiment","morning",0,8169
4738,"user4738",40,"female","mobile","side","entertaiment","afternoon",0,8173
3241,"user3241",35,"female","desktop","top","entertaiment","evening",0,8174
1170,"user1170",26,"male","desktop","bottom","entertaiment","afternoon",0,8175
8940,"user8940",52,"male","desktop","bottom","entertaiment","night",0,8176
8547,"user8547",20,"female","mobile","top","entertaiment","morning",0,8177
4772,"user4772",63,"female","desktop","bottom","entertaiment","afternoon",0,8178
6284,"user6284",19,"female","mobile","top","entertainment","morning",0,8179
6910,"user6910",54,"female","desktop","top","entertainment","morning",0,8180
5822,"user5822",55,"female","mobile","bottom","social media","evening",0,8184
6277,"user6277",40,"non-binary","desktop","bottom","entertaiment","morning",0,8188
9705,"user9705",40,"female","desktop","bottom","social media","morning",0,8191
4863,"user4863",47,"non-binary","mobile","bottom","entertaiment","morning",0,8194
9430,"user9430",40,"female","tablet","top","social media","morning",0,8196
6610,"user6610",40,"non-binary","tablet","side","news","morning",0,8198
2569,"user2569",40,"female","mobile","bottom","news","morning",0,8199
9684,"user9684",63,"female","tablet","bottom","entertaiment","afternoon",0,8201
3485,"user3485",40,"male","tablet","bottom","entertaiment","morning",0,8204
4154,"user4154",43,"female","tablet","bottom","entertaiment","morning",0,8205
4640,"user4640",26,"female","desktop","top","shopping","afternoon",0,8208
9215,"user9215",48,"female","desktop","side","shopping","evening",0,8209
1096,"user1096",44,"non-binary","tablet","bottom","entertaiment","evening",0,8214
3927,"user3927",40,"male","mobile","bottom","news","night",0,8215
2911,"user2911",40,"female","desktop","bottom","entertaiment","evening",0,8219
1450,"user1450",44,"non-binary","desktop","bottom","entertainment","afternoon",0,8225
3531,"user3531",47,"female","mobile","bottom","shopping","evening",0,8231
994,"user994",57,"non-binary","tablet","bottom","entertaiment","afternoon",0,8232
6660,"user6660",42,"non-binary","desktop","side","entertaiment","morning",0,8233
3774,"user3774",40,"female","desktop","top","entertaiment","night",0,8239
6922,"user6922",54,"non-binary","desktop","bottom","entertaiment","evening",0,8245
8437,"user8437",56,"female","desktop","top","shopping","morning",0,8246
719,"user719",40,"female","desktop","top","entertaiment","evening",0,8250
4915,"user4915",24,"female","desktop","bottom","entertaiment","afternoon",0,8252
8065,"user8065",40,"female","desktop","bottom","news","afternoon",0,8253
8121,"user8121",46,"female","desktop","bottom","entertaiment","night",0,8254
4302,"user4302",40,"female","mobile","bottom","entertaiment","evening",0,8255
2797,"user2797",40,"male","mobile","bottom","news","afternoon",0,8257
6265,"user6265",40,"female","desktop","side","entertaiment","morning",0,8258
4768,"user4768",38,"female","tablet","side","entertaiment","evening",0,8260
1354,"user1354",59,"female","tablet","bottom","entertaiment","afternoon",0,8261
7537,"user7537",26,"male","desktop","bottom","entertaiment","afternoon",0,8262
2331,"user2331",37,"male","desktop","bottom","social media","night",0,8265
9379,"user9379",38,"female","tablet","side","entertaiment","evening",0,8266
3387,"user3387",22,"female","mobile","top","social media","evening",0,8268
6232,"user6232",40,"non-binary","mobile","side","entertaiment","night",0,8269
591,"user591",40,"male","desktop","top","education","morning",0,8270
4775,"user4775",30,"female","desktop","bottom","news","morning",0,8274
7854,"user7854",40,"non-binary","desktop","top","education","evening",0,8282
1462,"user1462",41,"male","desktop","bottom","education","morning",0,8283
7773,"user7773",40,"female","desktop","bottom","news","evening",0,8284
3453,"user3453",62,"female","desktop","top","entertaiment","evening",0,8292
6391,"user6391",40,"female","desktop","side","entertaiment","morning",0,8295
6603,"user6603",40,"non-binary","desktop","side","news","night",0,8298
9455,"user9455",33,"female","desktop","side","news","morning",0,8304
38,"user38",35,"non-binary","tablet","bottom","entertainment","morning",0,8308
5527,"user5527",23,"non-binary","desktop","top","entertaiment","evening",0,8310
1689,"user1689",40,"female","desktop","bottom","entertainment","night",0,8312
4790,"user4790",36,"non-binary","desktop","bottom","shopping","night",0,8313
7174,"user7174",56,"female","mobile","side","entertaiment","afternoon",0,8314
913,"user913",64,"female","mobile","bottom","social media","night",0,8315
5459,"user5459",40,"female","mobile","bottom","news","morning",0,8318
832,"user832",40,"non-binary","desktop","bottom","news","night",0,8319
7189,"user7189",40,"female","desktop","bottom","entertaiment","night",0,8330
1438,"user1438",40,"female","desktop","side","news","morning",0,8331
5611,"user5611",32,"female","desktop","side","news","afternoon",0,8333
2430,"user2430",38,"female","desktop","bottom","shopping","morning",0,8341
6707,"user6707",40,"female","tablet","bottom","shopping","morning",0,8342
374,"user374",40,"female","tablet","bottom","shopping","morning",0,8343
7022,"user7022",29,"female","desktop","bottom","entertaiment","afternoon",0,8344
1129,"user1129",40,"male","desktop","bottom","entertainment","night",0,8349
9910,"user9910",53,"male","mobile","bottom","entertaiment","night",0,8351
6478,"user6478",62,"female","desktop","top","education","morning",0,8353
6018,"user6018",64,"female","mobile","top","entertainment","afternoon",0,8355
9008,"user9008",40,"non-binary","tablet","top","entertainment","evening",0,8356
1404,"user1404",40,"non-binary","mobile","side","education","night",0,8357
462,"user462",40,"female","desktop","top","entertainment","afternoon",0,8358
283,"user283",40,"female","mobile","top","entertainment","morning",0,8359
6416,"user6416",34,"male","mobile","bottom","news","morning",0,8365
5592,"user5592",40,"male","desktop","bottom","entertaiment","evening",0,8369
1738,"user1738",22,"female","desktop","bottom","entertaiment","morning",0,8372
1001,"user1001",23,"non-binary","desktop","bottom","entertaiment","night",0,8373
9143,"user9143",49,"non-binary","desktop","side","news","evening",0,8375
4390,"user4390",64,"female","tablet","bottom","entertaiment","evening",0,8378
1395,"user1395",52,"female","desktop","side","entertaiment","evening",0,8380
3508,"user3508",40,"female","tablet","bottom","entertaiment","night",0,8384
7110,"user7110",44,"non-binary","desktop","bottom","social media","morning",0,8387
7629,"user7629",52,"female","mobile","bottom","education","morning",0,8393
4181,"user4181",59,"female","tablet","bottom","entertainment","morning",0,8394
5740,"user5740",40,"female","mobile","side","shopping","morning",0,8396
2815,"user2815",40,"female","desktop","top","news","morning",0,8397
3714,"user3714",40,"female","desktop","side","entertaiment","afternoon",0,8400
3467,"user3467",37,"female","tablet","bottom","entertainment","morning",0,8402
5804,"user5804",27,"female","desktop","top","news","night",0,8403
6630,"user6630",47,"female","desktop","bottom","entertainment","morning",0,8404
6629,"user6629",64,"male","tablet","side","entertainment","morning",0,8406
9044,"user9044",29,"female","desktop","bottom","entertainment","morning",0,8409
8932,"user8932",27,"female","tablet","side","education","morning",0,8411
4763,"user4763",48,"female","mobile","bottom","education","night",0,8414
2400,"user2400",39,"non-binary","tablet","top","news","evening",0,8415
4091,"user4091",40,"female","tablet","top","news","afternoon",0,8420
8874,"user8874",54,"female","mobile","bottom","education","night",0,8426
8413,"user8413",40,"male","desktop","side","entertaiment","morning",0,8429
1205,"user1205",48,"male","desktop","bottom","shopping","night",0,8434
7542,"user7542",42,"non-binary","tablet","bottom","social media","evening",0,8436
8131,"user8131",35,"female","desktop","bottom","entertaiment","morning",0,8438
6764,"user6764",40,"female","mobile","side","education","night",0,8439
5405,"user5405",29,"female","tablet","side","education","night",0,8440
6254,"user6254",58,"male","desktop","bottom","education","morning",0,8445
750,"user750",40,"female","mobile","bottom","social media","night",0,8447
8964,"user8964",40,"female","desktop","bottom","entertaiment","afternoon",0,8448
2637,"user2637",20,"non-binary","mobile","top","education","night",0,8449
157,"user157",40,"male","mobile","top","entertaiment","night",0,8453
6133,"user6133",40,"female","mobile","top","entertaiment","night",0,8455
6198,"user6198",47,"female","mobile","bottom","social media","night",0,8457
7425,"user7425",53,"female","desktop","bottom","entertaiment","night",0,8459
6705,"user6705",40,"female","desktop","bottom","news","morning",0,8462
4297,"user4297",40,"female","desktop","bottom","entertaiment","morning",0,8464
3600,"user3600",40,"non-binary","mobile","side","entertaiment","morning",0,8465
8517,"user8517",18,"female","tablet","bottom","education","afternoon",0,8469
8436,"user8436",36,"female","desktop","side","entertainment","evening",0,8473
6667,"user6667",57,"female","tablet","bottom","social media","morning",0,8477
4673,"user4673",33,"female","mobile","bottom","news","evening",0,8479
8453,"user8453",40,"non-binary","tablet","side","entertaiment","morning",0,8480
1583,"user1583",44,"female","mobile","top","entertaiment","morning",0,8481
4306,"user4306",40,"female","tablet","side","shopping","evening",0,8482
8538,"user8538",40,"female","mobile","bottom","education","morning",0,8485
2609,"user2609",33,"female","desktop","bottom","entertaiment","afternoon",0,8487
5361,"user5361",40,"female","mobile","top","social media","night",0,8488
6986,"user6986",40,"female","mobile","side","entertaiment","night",0,8489
4047,"user4047",40,"male","tablet","top","entertainment","afternoon",0,8501
6443,"user6443",40,"female","desktop","bottom","news","night",0,8505
2992,"user2992",42,"male","tablet","top","education","night",0,8508
18,"user18",32,"female","mobile","side","shopping","evening",0,8509
2728,"user2728",40,"non-binary","mobile","bottom","entertaiment","evening",0,8510
3357,"user3357",40,"female","desktop","side","news","morning",0,8511
8977,"user8977",40,"female","desktop","side","news","morning",0,8512
7455,"user7455",48,"female","desktop","side","social media","afternoon",0,8513
7838,"user7838",45,"male","desktop","top","entertaiment","evening",0,8514
8544,"user8544",41,"male","mobile","bottom","entertainment","morning",0,8516
4016,"user4016",32,"female","desktop","side","entertaiment","evening",0,8517
2397,"user2397",40,"female","mobile","bottom","social media","night",0,8518
3303,"user3303",40,"female","mobile","side","entertaiment","evening",0,8520
8487,"user8487",64,"female","desktop","bottom","entertaiment","morning",0,8523
595,"user595",40,"male","mobile","bottom","entertaiment","morning",0,8527
9089,"user9089",40,"female","tablet","bottom","entertaiment","morning",0,8531
6992,"user6992",30,"female","tablet","side","news","morning",0,8534
9582,"user9582",40,"female","desktop","top","entertaiment","night",0,8536
3855,"user3855",40,"female","tablet","side","shopping","morning",0,8543
1435,"user1435",40,"female","mobile","bottom","entertainment","morning",0,8545
2207,"user2207",19,"male","mobile","bottom","entertaiment","morning",0,8547
2953,"user2953",35,"female","desktop","bottom","entertaiment","afternoon",0,8548
173,"user173",29,"male","mobile","side","entertaiment","morning",0,8550
6545,"user6545",40,"female","desktop","bottom","social media","evening",0,8553
9846,"user9846",27,"female","tablet","top","shopping","night",0,8556
9303,"user9303",49,"non-binary","tablet","side","entertaiment","evening",0,8557
4663,"user4663",50,"male","tablet","bottom","entertainment","morning",0,8558
9620,"user9620",40,"female","desktop","top","entertaiment","evening",0,8561
3948,"user3948",21,"female","mobile","bottom","entertainment","evening",0,8563
4316,"user4316",40,"female","tablet","bottom","entertaiment","night",0,8564
4503,"user4503",52,"female","desktop","side","education","morning",0,8568
3058,"user3058",40,"female","desktop","top","shopping","morning",0,8569
9276,"user9276",40,"non-binary","tablet","side","entertainment","morning",0,8577
310,"user310",31,"female","desktop","bottom","entertaiment","morning",0,8578
9489,"user9489",20,"female","tablet","top","entertaiment","morning",0,8579
3632,"user3632",40,"female","desktop","bottom","entertaiment","night",0,8581
1770,"user1770",51,"female","mobile","top","news","evening",0,8582
6221,"user6221",40,"male","mobile","side","entertainment","evening",0,8583
4260,"user4260",21,"female","desktop","side","shopping","evening",0,8586
5447,"user5447",40,"female","desktop","bottom","entertaiment","morning",0,8590
3507,"user3507",60,"female","tablet","bottom","social media","night",0,8592
5238,"user5238",30,"female","desktop","top","entertainment","morning",0,8602
6723,"user6723",22,"female","desktop","bottom","entertaiment","morning",0,8604
7923,"user7923",40,"non-binary","desktop","bottom","entertaiment","morning",0,8605
4510,"user4510",46,"female","desktop","bottom","shopping","afternoon",0,8606
4333,"user4333",40,"female","desktop","top","entertaiment","morning",0,8607
5429,"user5429",58,"female","tablet","bottom","entertaiment","morning",0,8609
9496,"user9496",40,"male","desktop","bottom","social media","night",0,8613
8112,"user8112",40,"female","desktop","bottom","entertaiment","night",0,8622
2251,"user2251",40,"male","mobile","bottom","entertaiment","morning",0,8625
3445,"user3445",54,"female","mobile","bottom","entertaiment","morning",0,8630
4437,"user4437",40,"female","desktop","bottom","entertainment","afternoon",0,8632
659,"user659",46,"male","desktop","bottom","entertaiment","morning",0,8643
8788,"user8788",46,"female","desktop","bottom","entertaiment","morning",0,8646
5631,"user5631",64,"male","mobile","bottom","education","night",0,8647
9476,"user9476",40,"female","tablet","bottom","shopping","afternoon",0,8656
5444,"user5444",22,"female","tablet","bottom","entertaiment","evening",0,8663
1144,"user1144",53,"female","desktop","bottom","entertaiment","evening",0,8665
3339,"user3339",43,"male","desktop","bottom","shopping","evening",0,8670
3203,"user3203",40,"female","tablet","bottom","news","night",0,8671
345,"user345",23,"female","desktop","bottom","education","evening",0,8672
5302,"user5302",40,"female","desktop","bottom","entertaiment","morning",0,8673
6758,"user6758",40,"female","desktop","top","news","afternoon",0,8676
5590,"user5590",40,"non-binary","mobile","side","entertaiment","morning",0,8677
3573,"user3573",42,"female","desktop","bottom","entertaiment","morning",0,8678
4274,"user4274",32,"female","desktop","top","entertaiment","morning",0,8682
7353,"user7353",40,"female","tablet","top","social media","evening",0,8684
3231,"user3231",32,"female","mobile","side","education","morning",0,8687
3973,"user3973",40,"female","mobile","side","education","night",0,8688
2725,"user2725",40,"non-binary","mobile","top","education","morning",0,8689
4474,"user4474",40,"female","tablet","bottom","entertaiment","afternoon",0,8690
7775,"user7775",40,"female","desktop","top","social media","morning",0,8692
9771,"user9771",40,"female","tablet","bottom","entertaiment","evening",0,8695
6700,"user6700",32,"female","mobile","side","entertainment","night",0,8700
860,"user860",29,"female","tablet","bottom","entertaiment","morning",0,8705
1804,"user1804",40,"female","tablet","top","entertaiment","evening",0,8707
4322,"user4322",40,"non-binary","mobile","side","entertaiment","morning",0,8709
5499,"user5499",23,"female","mobile","top","entertainment","night",0,8712
1873,"user1873",41,"non-binary","tablet","bottom","entertainment","night",0,8714
8853,"user8853",40,"female","mobile","top","shopping","night",0,8722
7631,"user7631",47,"male","desktop","bottom","entertainment","morning",0,8723
5142,"user5142",40,"female","desktop","side","social media","morning",0,8728
7036,"user7036",28,"non-binary","desktop","side","entertaiment","night",0,8731
3192,"user3192",40,"male","desktop","bottom","entertaiment","evening",0,8732
2333,"user2333",28,"female","desktop","side","shopping","morning",0,8734
7198,"user7198",42,"male","tablet","bottom","shopping","afternoon",0,8735
1067,"user1067",61,"female","tablet","bottom","education","afternoon",0,8736
8338,"user8338",40,"female","mobile","bottom","entertaiment","morning",0,8739
7783,"user7783",40,"female","tablet","bottom","entertaiment","morning",0,8740
3957,"user3957",62,"female","mobile","bottom","entertaiment","morning",0,8747
7144,"user7144",40,"non-binary","mobile","bottom","entertaiment","night",0,8748
7889,"user7889",40,"female","tablet","side","entertaiment","evening",0,8749
2291,"user2291",53,"female","tablet","bottom","entertaiment","morning",0,8750
1284,"user1284",42,"female","tablet","top","entertaiment","afternoon",0,8753
177,"user177",37,"non-binary","tablet","bottom","entertaiment","night",0,8754
9373,"user9373",40,"female","desktop","bottom","entertainment","evening",0,8758
2248,"user2248",34,"male","desktop","bottom","entertaiment","afternoon",0,8760
5032,"user5032",49,"male","mobile","bottom","entertaiment","evening",0,8767
5698,"user5698",40,"male","mobile","bottom","education","morning",0,8771
4787,"user4787",40,"male","mobile","bottom","entertainment","morning",0,8779
7632,"user7632",54,"male","desktop","side","social media","evening",0,8781
2939,"user2939",54,"female","tablet","bottom","education","night",0,8785
6692,"user6692",40,"female","mobile","side","entertaiment","evening",0,8789
9394,"user9394",40,"female","tablet","side","shopping","morning",0,8792
6891,"user6891",48,"non-binary","mobile","top","news","morning",0,8793
1656,"user1656",18,"male","mobile","side","entertaiment","evening",0,8794
4537,"user4537",61,"female","desktop","bottom","entertaiment","morning",0,8796
7210,"user7210",45,"female","tablet","side","entertaiment","morning",0,8797
7832,"user7832",40,"non-binary","desktop","top","shopping","afternoon",0,8798
5559,"user5559",50,"female","desktop","bottom","social media","morning",0,8799
6852,"user6852",44,"female","desktop","top","social media","morning",0,8803
8351,"user8351",27,"female","tablet","bottom","education","evening",0,8805
2835,"user2835",26,"female","desktop","side","shopping","morning",0,8807
256,"user256",52,"female","desktop","side","entertaiment","night",0,8814
1973,"user1973",37,"female","mobile","bottom","social media","morning",0,8818
9913,"user9913",40,"male","desktop","side","entertaiment","morning",0,8819
7622,"user7622",57,"female","mobile","bottom","entertaiment","afternoon",0,8820
1019,"user1019",36,"female","tablet","bottom","social media","night",0,8824
3895,"user3895",40,"non-binary","desktop","top","entertaiment","morning",0,8826
2115,"user2115",40,"non-binary","mobile","side","entertaiment","night",0,8831
5784,"user5784",40,"male","mobile","side","shopping","morning",0,8832
6369,"user6369",40,"male","desktop","bottom","entertainment","afternoon",0,8833
2313,"user2313",40,"non-binary","desktop","bottom","news","evening",0,8835
9313,"user9313",43,"female","mobile","bottom","entertaiment","afternoon",0,8836
8082,"user8082",34,"non-binary","tablet","side","news","evening",0,8837
9698,"user9698",40,"female","mobile","top","education","morning",0,8839
4448,"user4448",28,"female","desktop","bottom","education","evening",0,8841
6885,"user6885",40,"female","desktop","top","shopping","afternoon",0,8842
6951,"user6951",40,"female","mobile","bottom","entertainment","night",0,8843
1713,"user1713",40,"female","mobile","bottom","entertaiment","night",0,8846
4025,"user4025",41,"female","mobile","bottom","social media","morning",0,8857
1674,"user1674",40,"female","tablet","side","social media","morning",0,8860
7366,"user7366",62,"female","mobile","top","entertaiment","morning",0,8862
4430,"user4430",40,"female","mobile","side","entertaiment","afternoon",0,8863
1183,"user1183",60,"female","desktop","bottom","entertaiment","afternoon",0,8865
6021,"user6021",40,"non-binary","tablet","bottom","entertaiment","afternoon",0,8866
660,"user660",40,"non-binary","tablet","bottom","entertaiment","morning",0,8872
5354,"user5354",40,"non-binary","desktop","bottom","education","morning",0,8873
918,"user918",62,"female","tablet","side","entertaiment","afternoon",0,8874
7254,"user7254",40,"female","tablet","side","entertaiment","night",0,8876
3937,"user3937",45,"female","tablet","bottom","entertaiment","evening",0,8877
168,"user168",18,"female","mobile","side","entertaiment","morning",0,8882
2402,"user2402",27,"female","mobile","top","entertaiment","morning",0,8885
9197,"user9197",63,"non-binary","desktop","side","entertaiment","night",0,8886
4962,"user4962",40,"female","mobile","bottom","social media","night",0,8889
1903,"user1903",37,"female","mobile","bottom","social media","morning",0,8890
5219,"user5219",39,"non-binary","desktop","top","news","morning",0,8891
1532,"user1532",40,"non-binary","mobile","side","entertaiment","evening",0,8899
6740,"user6740",58,"non-binary","desktop","side","news","night",0,8901
4334,"user4334",39,"female","desktop","bottom","social media","evening",0,8902
1248,"user1248",57,"female","desktop","top","entertaiment","morning",0,8904
4477,"user4477",18,"female","mobile","top","entertainment","morning",0,8908
1209,"user1209",60,"female","desktop","top","social media","morning",0,8909
3282,"user3282",46,"female","tablet","side","entertainment","morning",0,8913
4951,"user4951",25,"female","desktop","bottom","entertaiment","afternoon",0,8914
3065,"user3065",40,"female","desktop","bottom","entertaiment","morning",0,8917
3724,"user3724",62,"female","mobile","top","entertaiment","evening",0,8923
4379,"user4379",39,"female","desktop","top","education","evening",0,8927
3106,"user3106",26,"female","tablet","top","entertaiment","night",0,8928
6220,"user6220",40,"female","mobile","bottom","entertaiment","evening",0,8932
5770,"user5770",40,"male","mobile","side","education","night",0,8941
7818,"user7818",40,"female","desktop","bottom","entertainment","morning",0,8946
7569,"user7569",40,"male","desktop","bottom","entertainment","morning",0,8948
8146,"user8146",52,"non-binary","desktop","side","education","afternoon",0,8949
509,"user509",59,"non-binary","desktop","side","shopping","afternoon",0,8955
6892,"user6892",40,"male","mobile","side","social media","evening",0,8958
6600,"user6600",40,"male","desktop","side","entertainment","morning",0,8961
3155,"user3155",40,"female","tablet","side","social media","night",0,8962
811,"user811",20,"female","desktop","bottom","entertaiment","morning",0,8971
8211,"user8211",40,"female","tablet","bottom","social media","evening",0,8974
9102,"user9102",23,"female","mobile","bottom","entertaiment","evening",0,8976
8764,"user8764",38,"male","desktop","bottom","shopping","morning",0,8979
893,"user893",33,"female","mobile","bottom","news","night",0,8980
8156,"user8156",39,"female","desktop","top","education","morning",0,8981
9759,"user9759",40,"female","tablet","bottom","entertaiment","evening",0,8985
4307,"user4307",40,"male","desktop","bottom","entertaiment","morning",0,8987
4177,"user4177",43,"female","mobile","bottom","entertaiment","evening",0,8988
8154,"user8154",52,"male","desktop","top","education","morning",0,8989
2353,"user2353",59,"female","mobile","bottom","news","night",0,8991
1902,"user1902",40,"male","mobile","bottom","entertaiment","morning",0,8996
2683,"user2683",36,"male","desktop","bottom","entertaiment","morning",0,8998
1958,"user1958",40,"female","desktop","top","news","morning",0,9000
3605,"user3605",40,"female","tablet","side","entertainment","morning",0,9005
9402,"user9402",53,"female","desktop","side","entertaiment","night",0,9011
4231,"user4231",40,"female","desktop","side","entertaiment","evening",0,9013
9643,"user9643",44,"male","desktop","top","entertaiment","evening",0,9016
2607,"user2607",40,"female","tablet","bottom","entertaiment","morning",0,9019
8882,"user8882",47,"female","mobile","bottom","entertaiment","night",0,9022
5207,"user5207",40,"female","tablet","bottom","shopping","evening",0,9034
1424,"user1424",40,"male","desktop","top","entertainment","afternoon",0,9035
8505,"user8505",40,"female","desktop","bottom","entertaiment","morning",0,9042
8891,"user8891",40,"non-binary","tablet","bottom","entertaiment","morning",0,9043
6744,"user6744",44,"female","mobile","side","social media","evening",0,9047
2957,"user2957",29,"male","mobile","bottom","entertainment","afternoon",0,9053
8740,"user8740",46,"female","tablet","top","entertaiment","afternoon",0,9054
6242,"user6242",53,"male","tablet","bottom","entertaiment","morning",0,9058
3074,"user3074",40,"female","tablet","side","entertaiment","night",0,9061
532,"user532",42,"female","tablet","side","entertainment","morning",0,9062
5915,"user5915",40,"female","mobile","bottom","entertaiment","morning",0,9063
8696,"user8696",40,"female","desktop","bottom","shopping","evening",0,9067
9072,"user9072",49,"female","tablet","bottom","entertaiment","evening",0,9071
7584,"user7584",31,"female","mobile","side","entertaiment","morning",0,9078
1379,"user1379",40,"female","desktop","bottom","entertaiment","morning",0,9079
701,"user701",54,"male","desktop","side","entertainment","afternoon",0,9080
5607,"user5607",50,"non-binary","tablet","top","education","morning",0,9081
3380,"user3380",64,"female","desktop","bottom","social media","afternoon",0,9082
3808,"user3808",24,"female","mobile","side","social media","morning",0,9083
9770,"user9770",40,"non-binary","desktop","top","social media","night",0,9084
4554,"user4554",40,"female","mobile","top","news","night",0,9086
282,"user282",40,"female","tablet","side","entertaiment","night",0,9088
9813,"user9813",59,"female","desktop","bottom","shopping","morning",0,9096
3555,"user3555",23,"female","mobile","top","education","night",0,9098
7882,"user7882",52,"female","desktop","top","entertaiment","evening",0,9101
5776,"user5776",59,"non-binary","mobile","top","news","night",0,9109
715,"user715",40,"female","mobile","bottom","entertaiment","morning",0,9110
1261,"user1261",46,"non-binary","mobile","top","entertaiment","evening",0,9112
8424,"user8424",40,"male","mobile","side","social media","morning",0,9113
5719,"user5719",26,"female","tablet","bottom","news","afternoon",0,9114
8681,"user8681",40,"female","desktop","bottom","news","night",0,9118
4854,"user4854",37,"female","desktop","top","news","morning",0,9122
9230,"user9230",38,"non-binary","tablet","bottom","entertaiment","morning",0,9126
7188,"user7188",24,"female","desktop","side","entertaiment","morning",0,9127
8602,"user8602",40,"non-binary","mobile","top","social media","evening",0,9132
8732,"user8732",40,"female","desktop","bottom","entertaiment","night",0,9137
3218,"user3218",61,"female","tablet","bottom","entertainment","morning",0,9144
1285,"user1285",57,"male","tablet","bottom","social media","evening",0,9149
3596,"user3596",40,"female","mobile","bottom","entertainment","morning",0,9155
810,"user810",54,"female","desktop","bottom","social media","evening",0,9158
2205,"user2205",61,"male","tablet","side","entertaiment","morning",0,9162
6840,"user6840",56,"female","tablet","top","entertainment","afternoon",0,9164
7713,"user7713",40,"non-binary","mobile","top","entertaiment","morning",0,9169
9433,"user9433",43,"female","desktop","side","shopping","night",0,9171
4909,"user4909",40,"female","mobile","bottom","education","evening",0,9173
5989,"user5989",28,"non-binary","tablet","bottom","entertaiment","afternoon",0,9183
3907,"user3907",40,"female","tablet","side","education","morning",0,9186
2134,"user2134",30,"female","mobile","bottom","entertaiment","night",0,9187
1742,"user1742",40,"male","desktop","bottom","entertainment","afternoon",0,9190
3856,"user3856",64,"female","desktop","side","education","morning",0,9192
9410,"user9410",40,"non-binary","desktop","bottom","entertaiment","morning",0,9204
2667,"user2667",40,"female","desktop","side","news","night",0,9206
7408,"user7408",40,"female","mobile","bottom","entertaiment","night",0,9207
8284,"user8284",40,"female","tablet","bottom","shopping","morning",0,9208
4743,"user4743",47,"non-binary","desktop","side","social media","morning",0,9209
